date,sku,category,supplier,unit_cost,moq,order_cost,holding_cost_rate_annual,lead_time_days,demand,filled_demand,lost_sales,stockout,receipts,order_qty,inventory_level,on_order,inventory_position,rop,order_up_to,lost_sales_value,inventory_value
2025-12-26,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,63,63,0,0,0,0,378,0,378,200.0,550.0,0.0,9450.0
2025-12-27,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,57,57,0,0,0,0,321,0,321,200.0,550.0,0.0,8025.0
2025-12-28,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,72,72,0,0,0,0,249,0,249,200.0,550.0,0.0,6225.0
2025-12-29,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,45,45,0,0,0,0,204,0,204,200.0,550.0,0.0,5100.0
2025-12-30,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,63,63,0,0,0,409,141,409,550,200.0,550.0,0.0,3525.0
2025-12-31,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,51,51,0,0,0,0,90,409,499,200.0,550.0,0.0,2250.0
2025-01-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,21,21,0,0,0,0,479,0,479,195.0,405.0,0.0,35925.0
2025-01-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,35,35,0,0,0,0,444,0,444,195.0,405.0,0.0,33300.0
2025-01-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,26,26,0,0,0,0,418,0,418,195.0,405.0,0.0,31350.0
2025-01-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,35,35,0,0,0,0,383,0,383,195.0,405.0,0.0,28725.0
2025-01-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,38,38,0,0,0,0,345,0,345,195.0,405.0,0.0,25875.0
2025-01-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,36,36,0,0,0,0,309,0,309,195.0,405.0,0.0,23175.0
2025-01-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,43,43,0,0,0,0,266,0,266,195.0,405.0,0.0,19950.0
2025-01-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,40,40,0,0,0,0,226,0,226,195.0,405.0,0.0,16950.0
2025-01-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,28,28,0,0,0,0,198,0,198,195.0,405.0,0.0,14850.0
2025-01-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,22,22,0,0,0,229,176,229,405,195.0,405.0,0.0,13200.0
2025-01-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,33,33,0,0,0,0,143,229,372,195.0,405.0,0.0,10725.0
2025-01-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,27,27,0,0,0,0,116,229,345,195.0,405.0,0.0,8700.0
2025-01-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,25,25,0,0,0,0,91,229,320,195.0,405.0,0.0,6825.0
2025-01-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,25,25,0,0,0,0,66,229,295,195.0,405.0,0.0,4950.0
2025-01-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,29,29,0,0,0,0,37,229,266,195.0,405.0,0.0,2775.0
2025-01-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,28,28,0,0,0,0,9,229,238,195.0,405.0,0.0,675.0
2025-01-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,26,9,17,1,0,0,0,229,229,195.0,405.0,1275.0,0.0
2025-01-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,27,27,0,0,229,0,202,0,202,195.0,405.0,0.0,15150.0
2025-01-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,28,28,0,0,0,231,174,231,405,195.0,405.0,0.0,13050.0
2025-01-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,24,24,0,0,0,0,150,231,381,195.0,405.0,0.0,11250.0
2025-01-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,30,30,0,0,0,0,120,231,351,195.0,405.0,0.0,9000.0
2025-01-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,27,27,0,0,0,0,93,231,324,195.0,405.0,0.0,6975.0
2025-01-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,24,24,0,0,0,0,69,231,300,195.0,405.0,0.0,5175.0
2025-01-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,29,29,0,0,0,0,40,231,271,195.0,405.0,0.0,3000.0
2025-01-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,34,34,0,0,0,0,6,231,237,195.0,405.0,0.0,450.0
2025-01-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,25,6,19,1,0,0,0,231,231,195.0,405.0,1425.0,0.0
2025-01-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,34,34,0,0,231,0,197,0,197,195.0,405.0,0.0,14775.0
2025-01-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,20,20,0,0,0,228,177,228,405,195.0,405.0,0.0,13275.0
2025-01-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,29,29,0,0,0,0,148,228,376,195.0,405.0,0.0,11100.0
2025-01-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,21,21,0,0,0,0,127,228,355,195.0,405.0,0.0,9525.0
2025-01-31,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,48,48,0,0,0,0,79,228,307,195.0,405.0,0.0,5925.0
2025-02-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,33,33,0,0,0,0,46,228,274,195.0,405.0,0.0,3450.0
2025-02-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,41,41,0,0,0,0,5,228,233,195.0,405.0,0.0,375.0
2025-02-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,32,5,27,1,0,0,0,228,228,195.0,405.0,2025.0,0.0
2025-02-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,33,0,33,1,0,0,0,228,228,195.0,405.0,2475.0,0.0
2025-02-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,47,0,47,1,0,0,0,228,228,195.0,405.0,3525.0,0.0
2025-02-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,28,28,0,0,228,0,200,0,200,195.0,405.0,0.0,15000.0
2025-02-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,32,32,0,0,0,237,168,237,405,195.0,405.0,0.0,12600.0
2025-02-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,41,41,0,0,0,0,127,237,364,195.0,405.0,0.0,9525.0
2025-02-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,41,41,0,0,0,0,86,237,323,195.0,405.0,0.0,6450.0
2025-02-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,25,25,0,0,0,0,61,237,298,195.0,405.0,0.0,4575.0
2025-02-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,25,25,0,0,237,0,273,0,273,195.0,405.0,0.0,20475.0
2025-02-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,17,17,0,0,0,0,256,0,256,195.0,405.0,0.0,19200.0
2025-02-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,25,25,0,0,0,0,231,0,231,195.0,405.0,0.0,17325.0
2025-02-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,30,30,0,0,0,0,201,0,201,195.0,405.0,0.0,15075.0
2025-02-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,27,27,0,0,0,231,174,231,405,195.0,405.0,0.0,13050.0
2025-02-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,30,30,0,0,0,0,144,231,375,195.0,405.0,0.0,10800.0
2025-02-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,27,27,0,0,0,0,117,231,348,195.0,405.0,0.0,8775.0
2025-02-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,20,20,0,0,0,0,97,231,328,195.0,405.0,0.0,7275.0
2025-02-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,29,29,0,0,0,0,68,231,299,195.0,405.0,0.0,5100.0
2025-02-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,20,20,0,0,0,0,48,231,279,195.0,405.0,0.0,3600.0
2025-02-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,25,25,0,0,231,0,254,0,254,195.0,405.0,0.0,19050.0
2025-02-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,22,22,0,0,0,0,232,0,232,195.0,405.0,0.0,17400.0
2025-02-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,24,24,0,0,0,0,208,0,208,195.0,405.0,0.0,15600.0
2025-02-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,28,28,0,0,0,225,180,225,405,195.0,405.0,0.0,13500.0
2025-02-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,30,30,0,0,0,0,150,225,375,195.0,405.0,0.0,11250.0
2025-02-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,30,30,0,0,0,0,120,225,345,195.0,405.0,0.0,9000.0
2025-02-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,27,27,0,0,0,0,93,225,318,195.0,405.0,0.0,6975.0
2025-02-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,20,20,0,0,225,0,298,0,298,195.0,405.0,0.0,22350.0
2025-03-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,37,37,0,0,0,0,261,0,261,195.0,405.0,0.0,19575.0
2025-03-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,41,41,0,0,0,0,220,0,220,195.0,405.0,0.0,16500.0
2025-03-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,36,36,0,0,0,221,184,221,405,195.0,405.0,0.0,13800.0
2025-03-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,40,40,0,0,0,0,144,221,365,195.0,405.0,0.0,10800.0
2025-03-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,34,34,0,0,0,0,110,221,331,195.0,405.0,0.0,8250.0
2025-03-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,31,31,0,0,0,0,79,221,300,195.0,405.0,0.0,5925.0
2025-03-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,32,32,0,0,0,0,47,221,268,195.0,405.0,0.0,3525.0
2025-03-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,30,30,0,0,0,0,17,221,238,195.0,405.0,0.0,1275.0
2025-03-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,28,28,0,0,221,0,210,0,210,195.0,405.0,0.0,15750.0
2025-03-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,34,34,0,0,0,229,176,229,405,195.0,405.0,0.0,13200.0
2025-03-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,25,25,0,0,0,0,151,229,380,195.0,405.0,0.0,11325.0
2025-03-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,29,29,0,0,0,0,122,229,351,195.0,405.0,0.0,9150.0
2025-03-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,37,37,0,0,0,0,85,229,314,195.0,405.0,0.0,6375.0
2025-03-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,36,36,0,0,0,0,49,229,278,195.0,405.0,0.0,3675.0
2025-03-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,25,25,0,0,229,0,253,0,253,195.0,405.0,0.0,18975.0
2025-03-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,38,38,0,0,0,0,215,0,215,195.0,405.0,0.0,16125.0
2025-03-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,27,27,0,0,0,217,188,217,405,195.0,405.0,0.0,14100.0
2025-03-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,26,26,0,0,0,0,162,217,379,195.0,405.0,0.0,12150.0
2025-03-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,29,29,0,0,0,0,133,217,350,195.0,405.0,0.0,9975.0
2025-03-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,24,24,0,0,0,0,109,217,326,195.0,405.0,0.0,8175.0
2025-03-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,27,27,0,0,0,0,82,217,299,195.0,405.0,0.0,6150.0
2025-03-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,29,29,0,0,0,0,53,217,270,195.0,405.0,0.0,3975.0
2025-03-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,31,31,0,0,0,0,22,217,239,195.0,405.0,0.0,1650.0
2025-03-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,20,20,0,0,0,0,2,217,219,195.0,405.0,0.0,150.0
2025-03-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,27,27,0,0,217,213,192,213,405,195.0,405.0,0.0,14400.0
2025-03-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,25,25,0,0,0,0,167,213,380,195.0,405.0,0.0,12525.0
2025-03-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,27,27,0,0,0,0,140,213,353,195.0,405.0,0.0,10500.0
2025-03-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,20,20,0,0,0,0,120,213,333,195.0,405.0,0.0,9000.0
2025-03-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,23,23,0,0,0,0,97,213,310,195.0,405.0,0.0,7275.0
2025-03-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,23,23,0,0,0,0,74,213,287,195.0,405.0,0.0,5550.0
2025-03-31,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,38,38,0,0,0,0,36,213,249,195.0,405.0,0.0,2700.0
2025-04-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,27,27,0,0,213,0,222,0,222,195.0,405.0,0.0,16650.0
2025-04-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,39,39,0,0,0,222,183,222,405,195.0,405.0,0.0,13725.0
2025-04-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,24,24,0,0,0,0,159,222,381,195.0,405.0,0.0,11925.0
2025-04-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,32,32,0,0,0,0,127,222,349,195.0,405.0,0.0,9525.0
2025-04-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,29,29,0,0,0,0,98,222,320,195.0,405.0,0.0,7350.0
2025-04-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,37,37,0,0,222,0,283,0,283,195.0,405.0,0.0,21225.0
2025-04-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,29,29,0,0,0,0,254,0,254,195.0,405.0,0.0,19050.0
2025-04-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,22,22,0,0,0,0,232,0,232,195.0,405.0,0.0,17400.0
2025-04-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,36,36,0,0,0,0,196,0,196,195.0,405.0,0.0,14700.0
2025-04-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,33,33,0,0,0,242,163,242,405,195.0,405.0,0.0,12225.0
2025-04-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,39,39,0,0,0,0,124,242,366,195.0,405.0,0.0,9300.0
2025-04-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,34,34,0,0,0,0,90,242,332,195.0,405.0,0.0,6750.0
2025-04-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,28,28,0,0,0,0,62,242,304,195.0,405.0,0.0,4650.0
2025-04-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,25,25,0,0,242,0,279,0,279,195.0,405.0,0.0,20925.0
2025-04-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,27,27,0,0,0,0,252,0,252,195.0,405.0,0.0,18900.0
2025-04-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,29,29,0,0,0,0,223,0,223,195.0,405.0,0.0,16725.0
2025-04-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,18,18,0,0,0,0,205,0,205,195.0,405.0,0.0,15375.0
2025-04-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,29,29,0,0,0,229,176,229,405,195.0,405.0,0.0,13200.0
2025-04-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,24,24,0,0,0,0,152,229,381,195.0,405.0,0.0,11400.0
2025-04-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,15,15,0,0,0,0,137,229,366,195.0,405.0,0.0,10275.0
2025-04-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,27,27,0,0,0,0,110,229,339,195.0,405.0,0.0,8250.0
2025-04-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,23,23,0,0,0,0,87,229,316,195.0,405.0,0.0,6525.0
2025-04-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,38,38,0,0,0,0,49,229,278,195.0,405.0,0.0,3675.0
2025-04-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,20,20,0,0,0,0,29,229,258,195.0,405.0,0.0,2175.0
2025-04-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,25,25,0,0,229,0,233,0,233,195.0,405.0,0.0,17475.0
2025-04-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,26,26,0,0,0,0,207,0,207,195.0,405.0,0.0,15525.0
2025-04-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,45,45,0,0,0,243,162,243,405,195.0,405.0,0.0,12150.0
2025-04-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,38,38,0,0,0,0,124,243,367,195.0,405.0,0.0,9300.0
2025-04-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,32,32,0,0,0,0,92,243,335,195.0,405.0,0.0,6900.0
2025-04-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,21,21,0,0,0,0,71,243,314,195.0,405.0,0.0,5325.0
2025-05-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,33,33,0,0,0,0,38,243,281,195.0,405.0,0.0,2850.0
2025-05-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,35,35,0,0,0,0,3,243,246,195.0,405.0,0.0,225.0
2025-05-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,28,3,25,1,0,0,0,243,243,195.0,405.0,1875.0,0.0
2025-05-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,34,34,0,0,243,0,209,0,209,195.0,405.0,0.0,15675.0
2025-05-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,42,42,0,0,0,238,167,238,405,195.0,405.0,0.0,12525.0
2025-05-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,41,41,0,0,0,0,126,238,364,195.0,405.0,0.0,9450.0
2025-05-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,26,26,0,0,0,0,100,238,338,195.0,405.0,0.0,7500.0
2025-05-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,38,38,0,0,0,0,62,238,300,195.0,405.0,0.0,4650.0
2025-05-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,40,40,0,0,0,0,22,238,260,195.0,405.0,0.0,1650.0
2025-05-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,40,22,18,1,0,0,0,238,238,195.0,405.0,1350.0,0.0
2025-05-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,27,0,27,1,0,0,0,238,238,195.0,405.0,2025.0,0.0
2025-05-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,47,0,47,1,0,0,0,238,238,195.0,405.0,3525.0,0.0
2025-05-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,38,0,38,1,0,0,0,238,238,195.0,405.0,2850.0,0.0
2025-05-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,28,28,0,0,238,0,210,0,210,195.0,405.0,0.0,15750.0
2025-05-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,32,32,0,0,0,227,178,227,405,195.0,405.0,0.0,13350.0
2025-05-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,35,35,0,0,0,0,143,227,370,195.0,405.0,0.0,10725.0
2025-05-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,18,18,0,0,0,0,125,227,352,195.0,405.0,0.0,9375.0
2025-05-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,23,23,0,0,0,0,102,227,329,195.0,405.0,0.0,7650.0
2025-05-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,41,41,0,0,0,0,61,227,288,195.0,405.0,0.0,4575.0
2025-05-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,22,22,0,0,0,0,39,227,266,195.0,405.0,0.0,2925.0
2025-05-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,24,24,0,0,0,0,15,227,242,195.0,405.0,0.0,1125.0
2025-05-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,30,15,15,1,0,0,0,227,227,195.0,405.0,1125.0,0.0
2025-05-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,25,25,0,0,227,0,202,0,202,195.0,405.0,0.0,15150.0
2025-05-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,25,25,0,0,0,228,177,228,405,195.0,405.0,0.0,13275.0
2025-05-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,19,19,0,0,0,0,158,228,386,195.0,405.0,0.0,11850.0
2025-05-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,21,21,0,0,0,0,137,228,365,195.0,405.0,0.0,10275.0
2025-05-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,33,33,0,0,0,0,104,228,332,195.0,405.0,0.0,7800.0
2025-05-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,22,22,0,0,0,0,82,228,310,195.0,405.0,0.0,6150.0
2025-05-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,28,28,0,0,0,0,54,228,282,195.0,405.0,0.0,4050.0
2025-05-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,28,28,0,0,0,0,26,228,254,195.0,405.0,0.0,1950.0
2025-05-31,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,29,26,3,1,0,0,0,228,228,195.0,405.0,225.0,0.0
2025-06-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,26,26,0,0,228,0,202,0,202,195.0,405.0,0.0,15150.0
2025-06-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,32,32,0,0,0,235,170,235,405,195.0,405.0,0.0,12750.0
2025-06-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,38,38,0,0,0,0,132,235,367,195.0,405.0,0.0,9900.0
2025-06-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,28,28,0,0,0,0,104,235,339,195.0,405.0,0.0,7800.0
2025-06-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,36,36,0,0,0,0,68,235,303,195.0,405.0,0.0,5100.0
2025-06-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,49,49,0,0,0,0,19,235,254,195.0,405.0,0.0,1425.0
2025-06-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,30,19,11,1,0,0,0,235,235,195.0,405.0,825.0,0.0
2025-06-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,41,0,41,1,0,0,0,235,235,195.0,405.0,3075.0,0.0
2025-06-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,29,0,29,1,0,0,0,235,235,195.0,405.0,2175.0,0.0
2025-06-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,31,31,0,0,235,0,204,0,204,195.0,405.0,0.0,15300.0
2025-06-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,31,31,0,0,0,232,173,232,405,195.0,405.0,0.0,12975.0
2025-06-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,29,29,0,0,0,0,144,232,376,195.0,405.0,0.0,10800.0
2025-06-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,21,21,0,0,0,0,123,232,355,195.0,405.0,0.0,9225.0
2025-06-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,29,29,0,0,0,0,94,232,326,195.0,405.0,0.0,7050.0
2025-06-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,27,27,0,0,232,0,299,0,299,195.0,405.0,0.0,22425.0
2025-06-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,30,30,0,0,0,0,269,0,269,195.0,405.0,0.0,20175.0
2025-06-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,21,21,0,0,0,0,248,0,248,195.0,405.0,0.0,18600.0
2025-06-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,26,26,0,0,0,0,222,0,222,195.0,405.0,0.0,16650.0
2025-06-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,30,30,0,0,0,213,192,213,405,195.0,405.0,0.0,14400.0
2025-06-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,16,16,0,0,0,0,176,213,389,195.0,405.0,0.0,13200.0
2025-06-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,26,26,0,0,0,0,150,213,363,195.0,405.0,0.0,11250.0
2025-06-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,36,36,0,0,0,0,114,213,327,195.0,405.0,0.0,8550.0
2025-06-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,20,20,0,0,0,0,94,213,307,195.0,405.0,0.0,7050.0
