date,sku,category,supplier,unit_cost,moq,order_cost,holding_cost_rate_annual,lead_time_days,demand,filled_demand,lost_sales,stockout,receipts,order_qty,inventory_level,on_order,inventory_position,rop,order_up_to,lost_sales_value,inventory_value
2024-12-25,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,63,63,0,0,0,0,378,0,378,200.0,550.0,0.0,9450.0
2024-12-26,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,4,57,57,0,0,0,0,321,0,321,200.0,550.0,0.0,8025.0
2024-12-27,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,72,72,0,0,0,0,249,0,249,200.0,550.0,0.0,6225.0
2024-12-28,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,3,45,45,0,0,0,0,204,0,204,200.0,550.0,0.0,5100.0
2024-12-29,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,63,63,0,0,0,409,141,409,550,200.0,550.0,0.0,3525.0
2024-12-30,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,6,51,51,0,0,0,0,90,409,499,200.0,550.0,0.0,2250.0
2024-12-31,SKU_A,Fast Movers,supplier_1,25.0,75,45.0,0.22,5,60,60,0,0,0,0,30,409,439,200.0,550.0,0.0,750.0
2024-01-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,39,39,0,0,0,0,461,0,461,195.0,405.0,0.0,34575.0
2024-01-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,22,22,0,0,0,0,439,0,439,195.0,405.0,0.0,32925.0
2024-01-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,36,36,0,0,0,0,403,0,403,195.0,405.0,0.0,30225.0
2024-01-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,27,27,0,0,0,0,376,0,376,195.0,405.0,0.0,28200.0
2024-01-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,35,35,0,0,0,0,341,0,341,195.0,405.0,0.0,25575.0
2024-01-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,38,38,0,0,0,0,303,0,303,195.0,405.0,0.0,22725.0
2024-01-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,36,36,0,0,0,0,267,0,267,195.0,405.0,0.0,20025.0
2024-01-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,43,43,0,0,0,0,224,0,224,195.0,405.0,0.0,16800.0
2024-01-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,40,40,0,0,0,221,184,221,405,195.0,405.0,0.0,13800.0
2024-01-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,27,27,0,0,0,0,157,221,378,195.0,405.0,0.0,11775.0
2024-01-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,22,22,0,0,0,0,135,221,356,195.0,405.0,0.0,10125.0
2024-01-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,32,32,0,0,0,0,103,221,324,195.0,405.0,0.0,7725.0
2024-01-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,26,26,0,0,221,0,298,0,298,195.0,405.0,0.0,22350.0
2024-01-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,24,24,0,0,0,0,274,0,274,195.0,405.0,0.0,20550.0
2024-01-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,25,25,0,0,0,0,249,0,249,195.0,405.0,0.0,18675.0
2024-01-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,28,28,0,0,0,0,221,0,221,195.0,405.0,0.0,16575.0
2024-01-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,27,27,0,0,0,211,194,211,405,195.0,405.0,0.0,14550.0
2024-01-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,25,25,0,0,0,0,169,211,380,195.0,405.0,0.0,12675.0
2024-01-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,27,27,0,0,0,0,142,211,353,195.0,405.0,0.0,10650.0
2024-01-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,27,27,0,0,0,0,115,211,326,195.0,405.0,0.0,8625.0
2024-01-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,24,24,0,0,0,0,91,211,302,195.0,405.0,0.0,6825.0
2024-01-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,30,30,0,0,0,0,61,211,272,195.0,405.0,0.0,4575.0
2024-01-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,27,27,0,0,0,0,34,211,245,195.0,405.0,0.0,2550.0
2024-01-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,24,24,0,0,0,0,10,211,221,195.0,405.0,0.0,750.0
2024-01-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,30,30,0,0,211,214,191,214,405,195.0,405.0,0.0,14325.0
2024-01-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,35,35,0,0,0,0,156,214,370,195.0,405.0,0.0,11700.0
2024-01-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,25,25,0,0,0,0,131,214,345,195.0,405.0,0.0,9825.0
2024-01-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,35,35,0,0,0,0,96,214,310,195.0,405.0,0.0,7200.0
2024-01-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,21,21,0,0,0,0,75,214,289,195.0,405.0,0.0,5625.0
2024-01-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,30,30,0,0,0,0,45,214,259,195.0,405.0,0.0,3375.0
2024-01-31,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,22,22,0,0,0,0,23,214,237,195.0,405.0,0.0,1725.0
2024-02-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,49,49,0,0,214,217,188,217,405,195.0,405.0,0.0,14100.0
2024-02-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,34,34,0,0,0,0,154,217,371,195.0,405.0,0.0,11550.0
2024-02-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,41,41,0,0,0,0,113,217,330,195.0,405.0,0.0,8475.0
2024-02-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,33,33,0,0,0,0,80,217,297,195.0,405.0,0.0,6000.0
2024-02-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,33,33,0,0,0,0,47,217,264,195.0,405.0,0.0,3525.0
2024-02-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,47,47,0,0,0,0,0,217,217,195.0,405.0,0.0,0.0
2024-02-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,28,0,28,1,0,0,0,217,217,195.0,405.0,2100.0,0.0
2024-02-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,32,0,32,1,0,0,0,217,217,195.0,405.0,2400.0,0.0
2024-02-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,35,35,0,0,217,223,182,223,405,195.0,405.0,0.0,13650.0
2024-02-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,34,34,0,0,0,0,148,223,371,195.0,405.0,0.0,11100.0
2024-02-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,21,21,0,0,0,0,127,223,350,195.0,405.0,0.0,9525.0
2024-02-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,27,27,0,0,0,0,100,223,323,195.0,405.0,0.0,7500.0
2024-02-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,28,28,0,0,0,0,72,223,295,195.0,405.0,0.0,5400.0
2024-02-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,33,33,0,0,0,0,39,223,262,195.0,405.0,0.0,2925.0
2024-02-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,44,39,5,1,0,0,0,223,223,195.0,405.0,375.0,0.0
2024-02-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,29,29,0,0,223,211,194,211,405,195.0,405.0,0.0,14550.0
2024-02-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,27,27,0,0,0,0,167,211,378,195.0,405.0,0.0,12525.0
2024-02-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,20,20,0,0,0,0,147,211,358,195.0,405.0,0.0,11025.0
2024-02-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,29,29,0,0,0,0,118,211,329,195.0,405.0,0.0,8850.0
2024-02-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,20,20,0,0,0,0,98,211,309,195.0,405.0,0.0,7350.0
2024-02-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,25,25,0,0,0,0,73,211,284,195.0,405.0,0.0,5475.0
2024-02-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,22,22,0,0,211,0,262,0,262,195.0,405.0,0.0,19650.0
2024-02-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,24,24,0,0,0,0,238,0,238,195.0,405.0,0.0,17850.0
2024-02-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,28,28,0,0,0,0,210,0,210,195.0,405.0,0.0,15750.0
2024-02-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,30,30,0,0,0,225,180,225,405,195.0,405.0,0.0,13500.0
2024-02-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,30,30,0,0,0,0,150,225,375,195.0,405.0,0.0,11250.0
2024-02-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,27,27,0,0,0,0,123,225,348,195.0,405.0,0.0,9225.0
2024-02-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,20,20,0,0,0,0,103,225,328,195.0,405.0,0.0,7725.0
2024-02-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,37,37,0,0,0,0,66,225,291,195.0,405.0,0.0,4950.0
2024-03-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,41,41,0,0,0,0,25,225,250,195.0,405.0,0.0,1875.0
2024-03-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,36,36,0,0,225,0,214,0,214,195.0,405.0,0.0,16050.0
2024-03-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,40,40,0,0,0,231,174,231,405,195.0,405.0,0.0,13050.0
2024-03-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,34,34,0,0,0,0,140,231,371,195.0,405.0,0.0,10500.0
2024-03-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,31,31,0,0,0,0,109,231,340,195.0,405.0,0.0,8175.0
2024-03-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,32,32,0,0,0,0,77,231,308,195.0,405.0,0.0,5775.0
2024-03-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,30,30,0,0,0,0,47,231,278,195.0,405.0,0.0,3525.0
2024-03-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,28,28,0,0,0,0,19,231,250,195.0,405.0,0.0,1425.0
2024-03-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,34,19,15,1,0,0,0,231,231,195.0,405.0,1125.0,0.0
2024-03-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,25,0,25,1,0,0,0,231,231,195.0,405.0,1875.0,0.0
2024-03-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,29,0,29,1,0,0,0,231,231,195.0,405.0,2175.0,0.0
2024-03-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,37,37,0,0,231,211,194,211,405,195.0,405.0,0.0,14550.0
2024-03-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,36,36,0,0,0,0,158,211,369,195.0,405.0,0.0,11850.0
2024-03-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,25,25,0,0,0,0,133,211,344,195.0,405.0,0.0,9975.0
2024-03-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,38,38,0,0,0,0,95,211,306,195.0,405.0,0.0,7125.0
2024-03-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,27,27,0,0,0,0,68,211,279,195.0,405.0,0.0,5100.0
2024-03-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,26,26,0,0,211,0,253,0,253,195.0,405.0,0.0,18975.0
2024-03-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,29,29,0,0,0,0,224,0,224,195.0,405.0,0.0,16800.0
2024-03-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,24,24,0,0,0,0,200,0,200,195.0,405.0,0.0,15000.0
2024-03-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,27,27,0,0,0,232,173,232,405,195.0,405.0,0.0,12975.0
2024-03-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,29,29,0,0,0,0,144,232,376,195.0,405.0,0.0,10800.0
2024-03-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,31,31,0,0,0,0,113,232,345,195.0,405.0,0.0,8475.0
2024-03-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,20,20,0,0,0,0,93,232,325,195.0,405.0,0.0,6975.0
2024-03-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,27,27,0,0,0,0,66,232,298,195.0,405.0,0.0,4950.0
2024-03-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,25,25,0,0,0,0,41,232,273,195.0,405.0,0.0,3075.0
2024-03-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,27,27,0,0,0,0,14,232,246,195.0,405.0,0.0,1050.0
2024-03-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,20,14,6,1,0,0,0,232,232,195.0,405.0,450.0,0.0
2024-03-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,23,0,23,1,0,0,0,232,232,195.0,405.0,1725.0,0.0
2024-03-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,23,23,0,0,232,0,209,0,209,195.0,405.0,0.0,15675.0
2024-03-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,38,38,0,0,0,234,171,234,405,195.0,405.0,0.0,12825.0
2024-03-31,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,27,27,0,0,0,0,144,234,378,195.0,405.0,0.0,10800.0
2024-04-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,39,39,0,0,0,0,105,234,339,195.0,405.0,0.0,7875.0
2024-04-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,24,24,0,0,0,0,81,234,315,195.0,405.0,0.0,6075.0
2024-04-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,32,32,0,0,0,0,49,234,283,195.0,405.0,0.0,3675.0
2024-04-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,29,29,0,0,234,0,254,0,254,195.0,405.0,0.0,19050.0
2024-04-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,37,37,0,0,0,0,217,0,217,195.0,405.0,0.0,16275.0
2024-04-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,29,29,0,0,0,217,188,217,405,195.0,405.0,0.0,14100.0
2024-04-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,22,22,0,0,0,0,166,217,383,195.0,405.0,0.0,12450.0
2024-04-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,36,36,0,0,0,0,130,217,347,195.0,405.0,0.0,9750.0
2024-04-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,33,33,0,0,0,0,97,217,314,195.0,405.0,0.0,7275.0
2024-04-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,39,39,0,0,0,0,58,217,275,195.0,405.0,0.0,4350.0
2024-04-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,34,34,0,0,0,0,24,217,241,195.0,405.0,0.0,1800.0
2024-04-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,28,24,4,1,0,0,0,217,217,195.0,405.0,300.0,0.0
2024-04-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,25,0,25,1,0,0,0,217,217,195.0,405.0,1875.0,0.0
2024-04-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,27,27,0,0,217,215,190,215,405,195.0,405.0,0.0,14250.0
2024-04-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,29,29,0,0,0,0,161,215,376,195.0,405.0,0.0,12075.0
2024-04-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,18,18,0,0,0,0,143,215,358,195.0,405.0,0.0,10725.0
2024-04-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,29,29,0,0,0,0,114,215,329,195.0,405.0,0.0,8550.0
2024-04-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,24,24,0,0,0,0,90,215,305,195.0,405.0,0.0,6750.0
2024-04-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,15,15,0,0,0,0,75,215,290,195.0,405.0,0.0,5625.0
2024-04-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,27,27,0,0,0,0,48,215,263,195.0,405.0,0.0,3600.0
2024-04-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,23,23,0,0,0,0,25,215,240,195.0,405.0,0.0,1875.0
2024-04-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,38,38,0,0,215,0,202,0,202,195.0,405.0,0.0,15150.0
2024-04-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,20,20,0,0,0,223,182,223,405,195.0,405.0,0.0,13650.0
2024-04-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,25,25,0,0,0,0,157,223,380,195.0,405.0,0.0,11775.0
2024-04-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,26,26,0,0,0,0,131,223,354,195.0,405.0,0.0,9825.0
2024-04-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,45,45,0,0,0,0,86,223,309,195.0,405.0,0.0,6450.0
2024-04-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,38,38,0,0,0,0,48,223,271,195.0,405.0,0.0,3600.0
2024-04-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,32,32,0,0,0,0,16,223,239,195.0,405.0,0.0,1200.0
2024-04-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,21,16,5,1,0,0,0,223,223,195.0,405.0,375.0,0.0
2024-04-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,33,0,33,1,0,0,0,223,223,195.0,405.0,2475.0,0.0
2024-05-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,35,0,35,1,0,0,0,223,223,195.0,405.0,2625.0,0.0
2024-05-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,28,28,0,0,223,210,195,210,405,195.0,405.0,0.0,14625.0
2024-05-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,34,34,0,0,0,0,161,210,371,195.0,405.0,0.0,12075.0
2024-05-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,42,42,0,0,0,0,119,210,329,195.0,405.0,0.0,8925.0
2024-05-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,41,41,0,0,0,0,78,210,288,195.0,405.0,0.0,5850.0
2024-05-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,26,26,0,0,210,0,262,0,262,195.0,405.0,0.0,19650.0
2024-05-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,38,38,0,0,0,0,224,0,224,195.0,405.0,0.0,16800.0
2024-05-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,40,40,0,0,0,221,184,221,405,195.0,405.0,0.0,13800.0
2024-05-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,40,40,0,0,0,0,144,221,365,195.0,405.0,0.0,10800.0
2024-05-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,27,27,0,0,0,0,117,221,338,195.0,405.0,0.0,8775.0
2024-05-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,47,47,0,0,0,0,70,221,291,195.0,405.0,0.0,5250.0
2024-05-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,38,38,0,0,0,0,32,221,253,195.0,405.0,0.0,2400.0
2024-05-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,28,28,0,0,0,0,4,221,225,195.0,405.0,0.0,300.0
2024-05-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,32,4,28,1,0,0,0,221,221,195.0,405.0,2100.0,0.0
2024-05-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,35,35,0,0,221,219,186,219,405,195.0,405.0,0.0,13950.0
2024-05-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,18,18,0,0,0,0,168,219,387,195.0,405.0,0.0,12600.0
2024-05-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,23,23,0,0,0,0,145,219,364,195.0,405.0,0.0,10875.0
2024-05-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,41,41,0,0,0,0,104,219,323,195.0,405.0,0.0,7800.0
2024-05-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,22,22,0,0,0,0,82,219,301,195.0,405.0,0.0,6150.0
2024-05-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,24,24,0,0,219,0,277,0,277,195.0,405.0,0.0,20775.0
2024-05-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,30,30,0,0,0,0,247,0,247,195.0,405.0,0.0,18525.0
2024-05-22,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,25,25,0,0,0,0,222,0,222,195.0,405.0,0.0,16650.0
2024-05-23,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,25,25,0,0,0,0,197,0,197,195.0,405.0,0.0,14775.0
2024-05-24,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,19,19,0,0,0,227,178,227,405,195.0,405.0,0.0,13350.0
2024-05-25,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,21,21,0,0,0,0,157,227,384,195.0,405.0,0.0,11775.0
2024-05-26,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,33,33,0,0,0,0,124,227,351,195.0,405.0,0.0,9300.0
2024-05-27,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,22,22,0,0,0,0,102,227,329,195.0,405.0,0.0,7650.0
2024-05-28,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,28,28,0,0,0,0,74,227,301,195.0,405.0,0.0,5550.0
2024-05-29,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,28,28,0,0,0,0,46,227,273,195.0,405.0,0.0,3450.0
2024-05-30,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,29,29,0,0,227,0,244,0,244,195.0,405.0,0.0,18300.0
2024-05-31,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,26,26,0,0,0,0,218,0,218,195.0,405.0,0.0,16350.0
2024-06-01,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,32,32,0,0,0,219,186,219,405,195.0,405.0,0.0,13950.0
2024-06-02,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,38,38,0,0,0,0,148,219,367,195.0,405.0,0.0,11100.0
2024-06-03,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,28,28,0,0,0,0,120,219,339,195.0,405.0,0.0,9000.0
2024-06-04,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,36,36,0,0,0,0,84,219,303,195.0,405.0,0.0,6300.0
2024-06-05,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,49,49,0,0,0,0,35,219,254,195.0,405.0,0.0,2625.0
2024-06-06,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,30,30,0,0,0,0,5,219,224,195.0,405.0,0.0,375.0
2024-06-07,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,41,5,36,1,0,0,0,219,219,195.0,405.0,2700.0,0.0
2024-06-08,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,29,0,29,1,0,0,0,219,219,195.0,405.0,2175.0,0.0
2024-06-09,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,31,31,0,0,219,217,188,217,405,195.0,405.0,0.0,14100.0
2024-06-10,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,31,31,0,0,0,0,157,217,374,195.0,405.0,0.0,11775.0
2024-06-11,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,7,29,29,0,0,0,0,128,217,345,195.0,405.0,0.0,9600.0
2024-06-12,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,21,21,0,0,0,0,107,217,324,195.0,405.0,0.0,8025.0
2024-06-13,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,5,29,29,0,0,0,0,78,217,295,195.0,405.0,0.0,5850.0
2024-06-14,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,27,27,0,0,0,0,51,217,268,195.0,405.0,0.0,3825.0
2024-06-15,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,30,30,0,0,0,0,21,217,238,195.0,405.0,0.0,1575.0
2024-06-16,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,21,21,0,0,0,0,0,217,217,195.0,405.0,0.0,0.0
2024-06-17,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,4,26,0,26,1,0,0,0,217,217,195.0,405.0,1950.0,0.0
2024-06-18,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,30,30,0,0,217,218,187,218,405,195.0,405.0,0.0,14025.0
2024-06-19,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,8,16,16,0,0,0,0,171,218,389,195.0,405.0,0.0,12825.0
2024-06-20,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,9,26,26,0,0,0,0,145,218,363,195.0,405.0,0.0,10875.0
2024-06-21,SKU_B,Medium Movers,supplier_2,75.0,50,60.0,0.2,6,36,36,0,0,0,0,109,218,327,195.0,405.0,0.0,8175.0
